"id","state","county","year_month"
49594,"TX","Tarrant","2012-10"
49654,"IA","Johnson","2012-10"
49656,"IA","Polk","2012-10"
49660,"IL","DuPage","2012-11"
49667,"IN","Marion","2012-10"
49669,"IN","Hamilton","2012-10"
49674,"IN","Knox","2012-10"
49679,"NY","Westchester","2012-10"
49681,"OH","Clermont","2012-10"
49683,"OH","Franklin","2012-11"
49685,"OK","Tulsa","2012-10"
49687,"OK","Oklahoma","2012-10"
49689,"OK","Pittsburg","2012-10"
49691,"OK","Oklahoma","2012-10"
49697,"PA","Philadelphia","2012-10"
49701,"PA","Allegheny","2012-10"
49705,"PA","Delaware","2012-10"
49707,"RI","Providence","2012-10"
49710,"RI","Providence","2011-11"
49712,"RI","Kent","2012-10"
49728,"TX","Johnson","2012-10"
49741,"TX","Harris","2012-10"
49743,"UT","Cache","2012-10"
49745,"UT","Weber","2012-10"
49747,"UT","Washington","2012-10"
49749,"UT","Salt Lake","2012-10"
49771,"WI","Dane","2012-10"
49773,"WI","Milwaukee","2012-10"
49788,"KS","Johnson","2012-10"
49798,"KY","Jefferson","2012-10"
49802,"LA","Ascension","2012-10"
49804,"LA","Jefferson","2012-10"
49806,"LA","Caddo","2012-10"
49837,"MI","Ottawa","2012-10"
49841,"MI","Monroe","2012-10"
49843,"MI","Muskegon","2012-10"
49847,"MI","Macomb","2012-10"
49849,"MI","Oakland","2012-10"
49853,"MN","Dakota","2012-10"
49859,"MN","Olmsted","2012-10"
49861,"MN","Stearns","2012-10"
49864,"MO","St. Louis","2012-10"
49866,"MO","Jackson","2012-10"
49870,"MO","Greene","2012-10"
49875,"NC","Sampson","2012-10"
49889,"NE","Sarpy","2012-10"
49901,"NJ","Somerset","2012-10"
49903,"NJ","Morris","2012-10"
49906,"NJ","Hudson","2012-10"
49909,"NJ","Monmouth","2012-10"
49911,"NJ","Union","2012-10"
49913,"NJ","Gloucester","2012-10"
49916,"NM","Santa Fe","2012-10"
49921,"NM","Bernalillo","2012-10"
49923,"NM","Bernalillo","2012-10"
49924,"NV","Clark","2014-05"
49933,"NY","Chautauqua","2012-10"
49939,"NY","Queens","2012-10"
49961,"GA","Laurens","2012-10"
49963,"GA","Chatham","2012-10"
49965,"IA","Pottawattamie","2012-10"
49969,"AL","Tuscaloosa","2012-10"
49981,"CA","Los Angeles","2012-10"
50000,"CA","Santa Clara","2012-01"
50004,"CO","Mesa","2012-10"
50006,"CT","Southeastern Connecticut","2014-09"
50159,"CO","Arapahoe","2012-11"
50160,"CT","Greater Bridgeport","2011-12"
50161,"CT","Greater Bridgeport","2011-12"
50392,"NC","Buncombe","2012-10"
50399,"OH","Clermont","2011-08"
50446,"CT","Capitol","2012-08"
50467,"IL","Lake","2012-12"
50688,"NC","Wake","2011-11"
50689,"NC","Wake","2012-05"
50697,"NC","Rutherford","2012-06"
50811,"CT","Capitol","2012-12"
50814,"CT","Capitol","2012-06"
50815,"CT","Western Connecticut","2011-02"
51076,"IA","Dallas","2012-12"
51089,"MI","Macomb","2013-02"
51208,"CA","San Bernardino","2013-02"
51522,"GA","Fulton","2013-04"
51660,"KY","Campbell","2013-03"
51693,"OH","Franklin","2013-02"
51695,"OH","Franklin","2012-11"
51701,"TN","Rutherford","2013-04"
51781,"CA","Santa Clara","2013-05"
51904,"WA","King","2012-10"
51913,"CA","Humboldt","2013-03"
51971,"FL","Polk","2016-07"
52007,"NV","Clark","2013-03"
52035,"OH","Portage","2013-04"
52055,"MN","Beltrami","2013-06"
52142,"WA","King","2013-06"
52464,"CA","Contra Costa","2013-06"
52465,"CA","Los Angeles","2013-06"
52466,"CA","San Bernardino","2013-06"
52467,"CA","Los Angeles","2013-06"
52468,"CA","San Diego","2013-06"
52469,"HI","Honolulu","2013-06"
52470,"MD","Prince George's","2013-06"
52471,"MT","Gallatin","2013-06"
52472,"MT","Missoula","2013-06"
52473,"OR","Deschutes","2013-06"
52474,"OR","Douglas","2013-06"
52547,"MN","Anoka","2013-06"
52647,"CT","Capitol","2013-06"
52908,"KS","Sedgwick","2013-01"
52909,"KS","Lyon","2013-01"
52912,"KS","Douglas","2013-01"
52913,"KS","Douglas","2013-01"
52916,"KS","Pottawatomie","2013-01"
52917,"KS","Saline","2013-01"
52918,"KS","Shawnee","2013-01"
52919,"KS","Shawnee","2013-01"
52920,"KS","Shawnee","2013-01"
52921,"KS","Sedgwick","2013-01"
52922,"KS","Sedgwick","2013-01"
52923,"KS","Sedgwick","2013-01"
53037,"OH","Montgomery","2013-04"
53226,"MD","Prince George's","2013-02"
53365,"CA","Placer","2013-03"
53680,"CA","San Bernardino","2013-10"
53718,"CA","Stanislaus","2013-01"
53727,"MN","Dakota","2013-11"
53729,"WI","Outagamie","2013-11"
53861,"IN","Hamilton","2014-01"
53864,"MD","Howard","2013-08"
53888,"NH","Rockingham","2013-04"
53889,"NJ","Ocean","2013-04"
53894,"NY","Washington","2013-04"
53895,"CA","Kern","2013-11"
53896,"CA","Orange","2013-11"
53904,"CA","Riverside","2013-11"
53908,"CA","Los Angeles","2012-10"
53911,"CA","Placer","2013-11"
53912,"CA","Placer","2013-11"
53917,"CA","Alameda","2013-08"
53918,"CA","Alameda","2013-11"
53920,"CA","Santa Barbara","2013-11"
53922,"CA","Riverside","2013-11"
53928,"CA","Los Angeles","2012-01"
53929,"CA","Los Angeles","2013-01"
53933,"CA","Los Angeles","2014-01"
53965,"VA","Prince William","2013-04"
54000,"VA","Montgomery","2013-09"
54006,"VA","Fairfax","2013-10"
60116,"CA","Los Angeles","2014-01"
60124,"CA","Los Angeles","2019-02"
60131,"CA","Los Angeles","2014-03"
60183,"CA","Alameda","2014-01"
60197,"CA","Humboldt","2011-11"
60200,"CA","Santa Barbara","2014-01"
60227,"CA","Sonoma","2014-01"
60228,"CA","Fresno","2012-08"
60238,"CA","Los Angeles","2014-02"
60308,"MN","Hennepin","2014-01"
60339,"CA","Sonoma","2011-03"
60342,"UT","Utah","2014-01"
60699,"AL","Tuscaloosa","2014-01"
60701,"AL","Barbour","2014-01"
60703,"AL","Dallas","2014-01"
60704,"AL","Chilton","2014-01"
60705,"AL","Lee","2014-01"
60706,"AL","Calhoun","2014-01"
60707,"AL","Shelby","2014-01"
60765,"CT","Capitol","2013-09"
60865,"MA","Hampden","2014-03"
60899,"CT","Lower Connecticut River Valley","2013-11"
60905,"PA","Delaware","2014-02"
60909,"PA","Cambria","2014-02"
61258,"WY","Laramie","2014-02"
61347,"GA","Fulton","2011-03"
61409,"GA","Liberty","2014-02"
61411,"NC","Wake","2014-02"
61413,"GA","Troup","2014-02"
61415,"AL","Talladega","2014-02"
61446,"OR","Jackson","2021-06"
61449,"CA","Santa Clara","2014-02"
61474,"IL","McLean","2013-12"
61498,"CT","Southeastern Connecticut","2013-04"
61529,"NH","Hillsborough","2014-02"
61531,"CO","Larimer","2014-02"
61673,"IL","Champaign","2014-05"
61719,"NJ","Essex","2007-01"
61765,"IA","Johnson","2011-10"
61766,"CA","Butte","2014-09"
61792,"CA","San Diego","2014-02"
61946,"TX","Bexar","2013-05"
61947,"WA","Pierce","2014-05"
61948,"WA","Pierce","2019-07"
62046,"WI","Dodge","2014-04"
62068,"CA","San Francisco","2012-06"
62069,"CA","San Francisco","2012-06"
62071,"CA","Marin","2012-06"
62186,"CO","Denver","2010-04"
62187,"LA","Orleans","2012-08"
62314,"NC","Buncombe","2012-05"
62646,"CA","San Mateo","2014-06"
62652,"FL","Santa Rosa","2014-06"
62679,"IN","Martin","2014-06"
62718,"GA","Cobb","2013-07"
62748,"FL","Highlands","2013-04"
62826,"SC","Richland","2017-11"
63040,"CA","Los Angeles","2014-08"
63042,"CA","Los Angeles","2014-08"
63043,"CA","Los Angeles","2014-08"
63045,"CA","Los Angeles","2014-08"
63048,"CA","Los Angeles","2014-08"
63049,"CA","Los Angeles","2018-07"
63053,"CA","Los Angeles","2014-08"
63054,"CA","Los Angeles","2014-08"
63055,"CA","Los Angeles","2021-08"
63056,"CA","Los Angeles","2014-08"
63058,"CA","Los Angeles","2014-08"
63074,"NC","Wake","2014-04"
63075,"NC","Wake","2014-04"
63076,"NC","Wake","2014-04"
63179,"UT","Salt Lake","2012-03"
63346,"VA","Richmond","2015-08"
63408,"CO","Adams","2011-11"
63409,"CO","Weld","2012-01"
63410,"CO","Douglas","2013-02"
63445,"WA","Douglas","2010-12"
63472,"CA","Los Angeles","2016-03"
63528,"IN","Lake","2010-10"
63530,"IN","Hamilton","2014-09"
63596,"OH","Summit","2013-04"
63605,"FL","St. Lucie","2015-08"
63609,"MA","Essex","2014-10"
63618,"NY","Orange","2014-09"
63619,"NJ","Cape May","2012-10"
63624,"IN","Elkhart","2014-08"
63641,"WI","Racine","2014-01"
63642,"CA","Orange","2013-03"
63646,"OR","Clackamas","2014-08"
63647,"MI","Washtenaw","2014-08"
63649,"TX","McLennan","2014-09"
63652,"MI","Wayne","2012-12"
63705,"CO","Adams","2014-08"
63710,"WI","Racine","2015-08"
63711,"MA","Middlesex","2014-08"
63715,"MI","Oakland","2014-08"
63717,"MI","Oakland","2014-08"
63728,"SC","Spartanburg","2014-08"
63732,"MO","St. Charles","2013-01"
63735,"CA","Los Angeles","2014-10"
63737,"CA","Los Angeles","2021-08"
63740,"CA","San Bernardino","2014-08"
63742,"MI","Wayne","2014-10"
63743,"TX","Tarrant","2014-09"
63745,"MI","Wayne","2013-01"
63802,"MI","Wayne","2014-08"
63803,"MA","Plymouth","2014-08"
63807,"MI","Macomb","2014-08"
63870,"PA","Philadelphia","2014-07"
63872,"PA","Chester","2012-06"
63983,"OH","Summit","2014-01"
63987,"CA","Santa Clara","2014-08"
64126,"TX","Collin","2013-08"
64345,"PA","Washington","2013-08"
64384,"AR","Washington","2013-06"
64390,"AR","Craighead","2013-01"
64391,"AR","Cross","2013-01"
64392,"AR","Jackson","2014-11"
64396,"NH","Hillsborough","2019-12"
64403,"MN","Ramsey","2014-09"
64404,"MN","Ramsey","2014-09"
64510,"NC","Buncombe","2013-12"
64538,"KS","Reno","2013-12"
64540,"KS","Labette","2013-12"
64541,"KS","Sedgwick","2013-12"
64797,"IA","Boone","2015-03"
65660,"MI","Branch","2014-03"
65678,"VA","Arlington","2013-12"
65688,"MD","Prince George's","2015-01"
66412,"ID","Ada","2015-01"
66413,"ID","Ada","2015-01"
66414,"ID","Ada","2013-10"
66473,"UT","Washington","2015-04"
66474,"UT","Washington","2015-02"
66750,"CA","San Bernardino","2015-04"
66868,"CA","Los Angeles","2015-01"
66882,"CA","San Diego","2011-01"
66898,"VA","Virginia Beach","2016-09"
66914,"HI","Maui","2015-01"
66915,"HI","Hawaii","2015-01"
67144,"MD","Baltimore","2014-08"
67148,"MD","Prince George's","2012-04"
67299,"CA","Los Angeles","2015-06"
67303,"CA","Los Angeles","2014-08"
67307,"CA","Los Angeles","2015-07"
67318,"MI","Wayne","2011-12"
67348,"WY","Fremont","2015-05"
67872,"TX","Montgomery","2015-04"
67950,"CA","Sacramento","2015-04"
67969,"CT","South Central Connecticut","2014-12"
67986,"IN","St. Joseph","2014-09"
68003,"NC","Wake","2014-09"
68004,"NC","Wake","2014-09"
68005,"NC","Wake","2014-09"
68006,"NC","Wake","2014-09"
68124,"AL","Butler","2015-04"
68125,"AL","Montgomery","2015-04"
68126,"AL","Shelby","2015-04"
68127,"AL","Etowah","2015-04"
68128,"AL","St. Clair","2015-04"
68129,"AL","Talladega","2015-04"
68130,"AL","Randolph","2015-04"
68131,"AL","Walker","2015-04"
68132,"AL","Walker","2015-04"
68133,"AL","Clarke","2015-04"
68134,"AL","Baldwin","2015-04"
68135,"AL","Escambia","2015-04"
68136,"AL","Winston","2015-04"
68137,"AL","Fayette","2015-04"
68138,"AL","Clarke","2015-04"
68139,"AL","Mobile","2015-04"
68140,"AL","Russell","2015-04"
68141,"AL","Coffee","2015-04"
68142,"AL","Jefferson","2015-04"
68385,"CA","Kings","2015-04"
68386,"CA","Madera","2015-04"
68387,"CA","Madera","2015-04"
68400,"CA","Stanislaus","2015-04"
68401,"CA","Stanislaus","2015-04"
68405,"CA","Tulare","2015-04"
68416,"CO","Douglas","2015-06"
68429,"MA","Norfolk","2015-04"
68541,"GA","Dougherty","2015-07"
68544,"GA","Glynn","2015-07"
68546,"IL","DuPage","2015-06"
68560,"SC","Aiken","2015-06"
68565,"UT","Uintah","2015-07"
68576,"MD","Prince George's","2014-12"
69734,"CA","Shasta","2015-08"
69825,"AL","Houston","2015-08"
69972,"CA","Sacramento","2016-09"
69974,"CA","Los Angeles","2014-09"
69979,"CA","Sacramento","2014-09"
69981,"CA","San Diego","2023-05"
69988,"CA","Fresno","2015-12"
69989,"CA","Sacramento","2015-07"
69991,"CA","Los Angeles","2013-02"
70007,"CA","Los Angeles","2019-03"
70009,"CA","Los Angeles","2011-12"
70024,"CA","Orange","2018-12"
70042,"FL","Palm Beach","2015-07"
70043,"FL","Palm Beach","2015-08"
70044,"FL","St. Lucie","2015-09"
70045,"FL","Miami-Dade","2015-12"
70060,"CA","Los Angeles","2015-07"
70065,"CA","Sacramento","2015-07"
70067,"CA","Placer","2015-07"
70069,"CA","Yolo","2015-07"
70071,"CA","Sacramento","2013-02"
70450,"NJ","Atlantic","2014-09"
70460,"NY","Onondaga","2014-09"
70466,"GA","Coweta","2014-08"
70467,"FL","Lake","2014-03"
70468,"UT","Salt Lake","2012-02"
70469,"MN","Hennepin","2015-03"
70471,"IL","Lake","2011-08"
70602,"CA","San Francisco","2016-01"
70675,"CA","Los Angeles","2015-06"
70775,"IN","Allen","2015-10"
70881,"CA","Sacramento","2013-07"
70964,"MD","Baltimore","2015-11"
71142,"MD","Baltimore","2015-12"
71234,"CO","Larimer","2014-02"
71263,"CA","Kern","2014-10"
71367,"NH","Hillsborough","2015-06"
71441,"CA","Sacramento","2016-04"
71446,"CA","San Joaquin","2017-07"
71447,"CA","San Joaquin","2014-11"
71490,"MD","Baltimore","2015-11"
71655,"CA","Solano","2015-11"
71871,"CA","Mendocino","2015-12"
71874,"CA","Yuba","2015-07"
71875,"CA","Yuba","2015-06"
71876,"CA","Sacramento","2017-07"
71878,"CA","Alameda","2015-05"
71879,"CA","Contra Costa","2015-05"
71881,"CA","Contra Costa","2015-06"
71882,"CA","Santa Clara","2015-06"
71883,"CA","San Luis Obispo","2015-05"
71884,"CA","Fresno","2015-05"
71885,"CA","Tulare","2015-05"
71886,"CA","Kern","2015-05"
71887,"CA","Fresno","2015-07"
71888,"CA","Kings","2015-05"
71889,"CA","Kern","2015-05"
71895,"CA","San Bernardino","2018-01"
71900,"CA","Orange","2018-08"
71901,"CA","Sacramento","2015-05"
71902,"CA","San Luis Obispo","2015-11"
71904,"CA","Los Angeles","2018-10"
71905,"CA","Los Angeles","2015-11"
71906,"CA","Alameda","2017-12"
71907,"CA","San Francisco","2017-12"
71908,"CA","Santa Clara","2017-12"
71909,"CA","Solano","2015-12"
71911,"CA","Fresno","2015-05"
71912,"CA","Sacramento","2018-10"
72011,"MD","Washington","2015-12"
72012,"MA","Middlesex","2015-01"
72030,"CA","Sacramento","2015-07"
72360,"CA","San Diego","2015-06"
72367,"NH","Hillsborough","2015-06"
72370,"MA","Middlesex","2014-08"
72670,"NY","Nassau","2016-01"
72718,"MD","Montgomery","2016-01"
72722,"WI","Dane","2016-01"
72724,"MD","Baltimore","2016-01"
72735,"CA","San Francisco","2014-08"
72897,"IL","DuPage","2016-01"
73114,"MD","Anne Arundel","2020-10"
73235,"MA","Plymouth","2016-01"
73237,"MA","Worcester","2016-01"
73238,"MA","Worcester","2016-01"
73239,"MA","Middlesex","2015-04"
73308,"ID","Ada","2015-12"
73311,"ID","Ada","2016-03"
73312,"ID","Bannock","2016-03"
73314,"ID","Blaine","2016-03"
73315,"ID","Canyon","2016-03"
73316,"ID","Payette","2016-03"
73317,"ID","Canyon","2016-03"
73318,"ID","Payette","2016-03"
73319,"ID","Bannock","2016-03"
73321,"ID","Blaine","2016-03"
73389,"IL","DuPage","2013-11"
73470,"MN","Hennepin","2013-09"
73515,"CO","Pitkin","2015-11"
74213,"OR","Washington","2020-08"
74361,"HI","Hawaii","2014-04"
74640,"CA","Los Angeles","2016-03"
74641,"CA","Kern","2016-03"
74642,"CA","Los Angeles","2016-03"
74643,"CA","Yolo","2016-03"
74644,"CA","Stanislaus","2016-03"
74645,"CA","Fresno","2016-03"
74646,"CA","Orange","2016-03"
74647,"CA","San Bernardino","2016-03"
74648,"NY","New York","2016-03"
74649,"TX","Harris","2016-03"
74663,"MT","Yellowstone","2016-03"
74667,"HI","Hawaii","2016-03"
75433,"HI","Honolulu","2016-04"
75436,"CA","Yolo","2016-09"
75472,"CA","San Diego","2017-04"
75603,"VA","Loudoun","2016-05"
75618,"VA","Winchester","2016-05"
75624,"VA","Fauquier","2016-05"
75723,"WA","Pierce","2011-11"
75842,"CA","Los Angeles","2016-04"
76084,"WA","King","2016-05"
76251,"WA","Thurston","2014-06"
76684,"OK","Canadian","2016-03"
76721,"CA","Los Angeles","2016-05"
76724,"CA","Los Angeles","2017-03"
76725,"CA","Los Angeles","2017-11"
76808,"IN","Vigo","2019-08"
76914,"NC","Buncombe","2015-03"
77013,"GA","Rockdale","2016-07"
77033,"AL","Shelby","2016-05"
77180,"MD","Baltimore","2016-05"
77181,"MD","Baltimore","2016-05"
77182,"MD","Baltimore","2016-06"
77189,"MD","Montgomery","2016-04"
77212,"TX","Dallas","2016-01"
77236,"FL","Palm Beach","2015-05"
77237,"FL","Palm Beach","2015-05"
77238,"FL","Broward","2015-02"
77239,"FL","Palm Beach","2015-04"
77240,"FL","Miami-Dade","2015-03"
77241,"FL","Miami-Dade","2015-05"
77242,"FL","Volusia","2015-03"
77243,"FL","Palm Beach","2015-03"
77244,"FL","Palm Beach","2015-02"
77396,"NC","Watauga","2015-07"
77603,"CA","Yolo","2016-04"
77653,"AZ","Pima","2016-08"
77654,"CA","San Diego","2016-08"
77657,"CA","San Joaquin","2016-08"
77658,"HI","Honolulu","2016-08"
77659,"HI","Honolulu","2016-08"
77660,"IL","Vermilion","2016-08"
77661,"IL","Lake","2016-08"
77664,"MD","Frederick","2016-08"
77665,"NY","Suffolk","2016-08"
77666,"PA","Lebanon","2016-08"
77667,"PA","York","2016-08"
77668,"TN","Scott","2016-08"
77670,"WA","Kitsap","2016-08"
77671,"WA","Kitsap","2016-08"
77674,"WA","Kitsap","2016-08"
77678,"WA","Whitman","2016-08"
77679,"WI","Milwaukee","2016-08"
77680,"WY","Teton","2016-08"
77829,"FL","St. Johns","2013-10"
77830,"FL","Broward","2013-06"
77831,"FL","Broward","2013-06"
77832,"FL","Collier","2013-06"
77833,"FL","Lee","2013-06"
77834,"FL","Sarasota","2013-06"
77835,"FL","St. Lucie","2013-06"
77836,"FL","Volusia","2013-06"
77837,"FL","Bradford","2013-06"
77838,"FL","Columbia","2013-06"
77839,"FL","Nassau","2014-06"
77840,"FL","Palm Beach","2015-11"
77841,"FL","DeSoto","2014-06"
77842,"FL","Sarasota","2013-06"
77843,"FL","Flagler","2014-09"
77844,"FL","Lee","2013-06"
77845,"FL","Miami-Dade","2012-06"
77846,"FL","Brevard","2012-08"
77847,"FL","Miami-Dade","2013-06"
77848,"FL","Okeechobee","2013-06"
77849,"FL","Putnam","2013-06"
77850,"FL","Seminole","2013-06"
77851,"FL","Miami-Dade","2012-06"
77852,"FL","Broward","2013-06"
77853,"FL","St. Lucie","2013-06"
77854,"FL","Manatee","2012-06"
77855,"FL","St. Johns","2014-06"
77856,"FL","St. Lucie","2014-06"
77876,"CO","Garfield","2016-08"
78132,"CA","Solano","2012-08"
78192,"PA","Allegheny","2016-08"
78311,"VA","Hampton","2016-08"
78416,"NY","Suffolk","2016-07"
78498,"OH","Cuyahoga","2016-08"
78499,"OH","Cuyahoga","2016-08"
78663,"MA","Suffolk","2016-09"
78830,"CA","Los Angeles","1999-10"
78833,"CA","Los Angeles","1999-10"
78835,"CA","Los Angeles","1999-10"
78836,"CA","Los Angeles","2016-01"
78884,"CA","Ventura","2014-01"
78932,"CO","Larimer","2016-10"
79061,"FL","Okaloosa","2011-10"
79135,"OR","Multnomah","2013-07"
79282,"MI","Washtenaw","2016-08"
79628,"CT","South Central Connecticut","2016-06"
79655,"CT","South Central Connecticut","2016-11"
79717,"VA","Petersburg","2019-02"
79855,"VA","Henrico","2016-07"
79857,"VA","Fairfax","2014-09"
79869,"VA","Prince William","2014-09"
79872,"VA","Fairfax","2014-09"
79884,"VA","Loudoun","2014-09"
79887,"VA","Hanover","2014-08"
79888,"VA","Prince George","2016-07"
79892,"VA","Norfolk","2016-07"
80222,"TX","Dallas","2014-06"
80223,"TN","Davidson","2014-06"
80225,"MO","St. Louis","2014-06"
80510,"MD","Baltimore","2016-12"
80549,"MD","Frederick","2016-04"
80553,"MD","Anne Arundel","2014-10"
80565,"VA","Danville","2016-11"
80570,"VA","Portsmouth","2016-11"
80572,"VA","Richmond","2016-01"
80599,"OH","Franklin","2015-06"
80615,"OH","Summit","2016-12"
80616,"OH","Portage","2016-12"
80619,"OH","Lake","2016-12"
80620,"OH","Lake","2013-01"
80762,"GA","Gwinnett","2016-11"
80771,"GA","Cobb","2016-11"
80781,"GA","Coweta","2016-11"
80794,"GA","Gwinnett","2016-11"
81093,"GA","Clayton","2017-01"
81094,"GA","Clayton","2017-01"
81095,"GA","Clayton","2017-01"
81130,"CA","Los Angeles","2016-10"
81152,"NJ","Bergen","2016-07"
81506,"OR","Marion","2016-06"
81507,"ID","Ada","2013-10"
81508,"ID","Ada","2013-10"
81600,"NJ","Warren","2017-02"
81602,"AL","Tuscaloosa","2017-02"
81603,"AL","Mobile","2017-02"
81604,"AL","Barbour","2017-02"
81605,"AL","Montgomery","2017-02"
81606,"AL","Marengo","2017-02"
81607,"AL","Jefferson","2017-02"
81614,"PA","Allegheny","2017-02"
81745,"NJ","Essex","2017-03"
81824,"AR","Crittenden","2017-07"
82176,"MI","Leelanau","2015-08"
82177,"MI","Leelanau","2015-08"
82178,"MI","Benzie","2015-08"
82179,"MI","Leelanau","2018-05"
82324,"CA","Los Angeles","2019-12"
82327,"CA","Los Angeles","2018-08"
82383,"CA","Sacramento","2017-04"
82400,"CA","Los Angeles","2017-04"
82417,"CA","Marin","2016-02"
82419,"CA","Los Angeles","2017-04"
82420,"CA","Los Angeles","2017-04"
82646,"CT","Capitol","2016-02"
82647,"CT","Capitol","2016-02"
82669,"IA","Johnson","2019-09"
85410,"WA","King","2017-04"
85411,"WA","King","2017-04"
85412,"WA","King","2017-04"
85413,"WA","King","2017-04"
85414,"WA","King","2017-04"
85478,"CA","Orange","2016-02"
85590,"CA","Fresno","2017-01"
85591,"CA","Fresno","2017-01"
85592,"CA","Fresno","2017-01"
85593,"CA","Fresno","2017-01"
85594,"CA","Fresno","2017-01"
85595,"CA","Fresno","2017-01"
85596,"CA","Fresno","2017-01"
85597,"CA","Fresno","2017-01"
85598,"CA","Fresno","2017-01"
85599,"CA","Fresno","2017-01"
85600,"CA","Fresno","2017-01"
85627,"CO","Eagle","2017-05"
85655,"NC","Wake","2017-07"
85744,"MD","Baltimore","2017-03"
85842,"MA","Bristol","2015-07"
85843,"MA","Bristol","2017-02"
85844,"MA","Bristol","2017-02"
85950,"CO","Delta","2017-06"
86039,"CA","Merced","2017-07"
86040,"CA","Stanislaus","2017-07"
86041,"CA","Yuba","2017-07"
86042,"CA","Kern","2017-07"
86059,"CA","Sacramento","2017-07"
86063,"NC","Mecklenburg","2020-01"
86064,"NC","Cleveland","2020-08"
86066,"NC","Durham","2014-01"
86067,"NC","Catawba","2020-08"
86068,"NC","Mecklenburg","2019-01"
86079,"NC","Mecklenburg","2020-08"
86080,"FL","Pinellas","2012-06"
86106,"FL","Citrus","2012-07"
86107,"FL","Pinellas","2011-08"
86109,"FL","Polk","2012-07"
86110,"FL","Polk","2011-11"
86111,"FL","Seminole","2011-12"
86112,"FL","Marion","2015-03"
86113,"FL","Pasco","2012-08"
86114,"FL","Citrus","2012-07"
86115,"FL","Orange","2011-12"
86116,"SC","Lancaster","2011-01"
86119,"SC","Florence","2011-11"
86120,"NC","Wake","2011-09"
86121,"NC","Vance","2011-10"
86122,"NC","Onslow","2011-11"
86123,"NC","Wake","2011-11"
86124,"NC","Wake","2011-09"
86125,"NC","Wake","2012-12"
86126,"NC","Wake","2011-11"
86127,"NC","Person","2011-10"
86128,"SC","Florence","2011-10"
86129,"NC","Buncombe","2011-10"
86156,"NC","Rowan","2017-07"
86166,"NC","Wake","2014-12"
86174,"NC","New Hanover","2020-08"
86177,"FL","Pinellas","2017-07"
86709,"MD","Baltimore","2015-10"
86753,"FL","Manatee","2016-12"
86934,"SC","Beaufort","2017-08"
86977,"AL","Madison","2016-08"
86979,"CA","San Diego","2012-08"
87009,"NM","Doña Ana","2012-08"
87449,"NJ","Passaic","2017-07"
87747,"GA","Cobb","2017-08"
87748,"GA","Cobb","2017-08"
87749,"GA","Cobb","2017-08"
87774,"AL","Houston","2017-06"
87775,"AL","Jefferson","2017-06"
87776,"AL","Autauga","2017-06"
87777,"AL","Elmore","2017-06"
87778,"AL","Shelby","2017-06"
87838,"MA","Suffolk","2015-04"
87839,"MA","Middlesex","2015-04"
87840,"MA","Middlesex","2015-04"
87841,"MA","Suffolk","2020-01"
87842,"MA","Middlesex","2015-04"
87843,"MA","Middlesex","2015-04"
87844,"MA","Middlesex","2015-04"
87845,"MA","Suffolk","2015-04"
87846,"MA","Suffolk","2015-04"
87847,"MA","Suffolk","2015-04"
87910,"NJ","Middlesex","2017-06"
87918,"MD","Montgomery","2017-11"
87941,"CO","Jefferson","2017-10"
87947,"WA","Chelan","2018-03"
88025,"CO","Denver","2017-04"
88026,"CO","Denver","2017-01"
88128,"IN","Monroe","2017-09"
88342,"MD","Howard","2017-10"
88504,"MD","Montgomery","2017-11"
88530,"CA","Riverside","2016-06"
88722,"VA","Danville","2016-11"
88980,"CA","San Mateo","2017-11"
88981,"CA","San Mateo","2017-11"
88987,"CA","Santa Clara","2017-11"
88988,"CA","Santa Clara","2017-11"
88993,"CA","Santa Clara","2017-11"
89037,"CA","Santa Clara","2017-11"
89042,"CA","Santa Clara","2017-11"
89743,"MD","Montgomery","2017-11"
89914,"NY","Oneida","2017-12"
91888,"MI","Kent","2018-01"
91889,"MI","Kent","2014-01"
91984,"MD","Carroll","2018-01"
91988,"SC","Greenville","2020-01"
92006,"CA","Santa Clara","2018-02"
92010,"MD","Prince George's","2018-02"
92101,"OR","Marion","2016-06"
93767,"OR","Jackson","2013-01"
93839,"AR","Poinsett","2018-02"
94671,"VA","Loudoun","2018-01"
94673,"VA","Culpeper","2018-01"
94675,"VA","Spotsylvania","2021-10"
94677,"VA","Warren","2018-01"
94679,"VA","Harrisonburg","2018-01"
94698,"VA","Caroline","2018-01"
94731,"CA","San Bernardino","2017-02"
94732,"CA","Los Angeles","2014-01"
94738,"CA","Los Angeles","2015-01"
94744,"CA","Los Angeles","2015-08"
94748,"CA","Alameda","2015-04"
94767,"CA","Los Angeles","2016-01"
94773,"CA","San Bernardino","2017-05"
94780,"CA","Los Angeles","2017-03"
94783,"CA","Shasta","2014-04"
94787,"CA","Monterey","2017-05"
94789,"CA","Santa Clara","2015-04"
94791,"CA","Santa Clara","2015-03"
94794,"CA","Santa Clara","2016-02"
94797,"CA","Santa Clara","2019-02"
94801,"CA","Los Angeles","2017-09"
94861,"NY","Richmond","2016-07"
94867,"NY","Westchester","2015-06"
94881,"VA","Richmond","2017-01"
94883,"VA","Norfolk","2017-07"
94893,"CT","Capitol","2017-04"
96792,"CA","Yolo","2019-04"
98434,"VA","Fairfax","2018-04"
98582,"FL","Palm Beach","2018-05"
98585,"GA","Cherokee","2018-05"
98602,"VA","Prince George","2018-04"
98603,"MD","Montgomery","2018-04"
